ticket_id,account_id,account_segment,region,tenure_months,account_contract_value,created_at,resolved_at,priority,issue_type,channel,team,first_response_minutes,resolution_minutes,satisfaction_score,reopened,response_sla_met,resolution_sla_met,churned,churn_window_flag,churn_90d
TCK-10750,ACCT-0493,smb,North America,42,7706,03/07/2025 13:00,07-Mar-2025 23:44,medium,Bug,webform,core_support,93.4,644.5,4.0,False,True,True,False,False,False
TCK-13531,ACCT-1087,midmarket,North America,19,28325,04/15/2025 06:40,04/15/2025 09:14,medium,Product_bug,chat,core_support,145.3,154.4,3.0,False,True,True,False,False,False
TCK-16707,ACCT-1389,enterprise,APAC,39,81929,2025/08/23 15:47:00,08/23/2025 18:12,medium,feature_request,webform,core_support,10.8,145.9,2.0,False,True,True,False,False,False
TCK-13887,ACCT-0685,enterprise,EMEA,37,90882,08/07/2025 13:20,08/07/2025 19:14,medium,integration,email,billing,71.3,354.1,4.0,False,True,True,False,False,False
TCK-10847,ACCT-1012,enterprise,North America,22,90599,02/24/2025 08:14,02/24/2025 17:37,high,usability,chat,core_support,,563.6,3.0,False,False,False,False,False,False
TCK-16457,ACCT-0911,smb,North America,37,3847,03-Jul-2025 17:30,07/04/2025 14:18,medium,product_bug,chat,integrations,131.5,1248.7,3.0,False,True,False,False,False,False
TCK-17860,ACCT-0499,enterprise,APAC,3,93761,02/24/2025 09:37,2025/02/24 14:39:02,medium,onboarding,email,integrations,,302.0,4.0,False,True,True,False,False,False
TCK-10910,ACCT-0718,enterprise,North America,37,182063,03/21/2025 05:41,03/21/2025 08:19,medium,feature_request,chat,core_support,42.5,158.7,4.0,False,True,True,False,False,False
TCK-20649,ACCT-0817,Small Biz,APAC,28,5778,06-Apr-2025 15:59,07-Apr-2025 00:14,medium,usability,email,integrations,80.7,495.7,,True,True,True,False,False,False
TCK-12642,ACCT-0470,enterprise,APAC,44,161735,07/27/2025 13:59,07/28/2025 02:18,high,,chat,premium_support,17.6,739.8,4.0,False,True,False,False,False,False
TCK-11459,ACCT-0306,enterprise,EMEA,29,79166,2025/08/20 17:00:00,08/21/2025 02:08,high,product_bug,webform,premium_support,106.3,548.3,2.0,False,True,False,False,False,False
TCK-16580,ACCT-0292,smb,APAC,38,9188,09/08/2025 11:09,08-Sep-2025 19:01,medium,integration,email,premium_support,47.2,472.4,4.0,False,True,True,False,False,False
TCK-20098,ACCT-1127,smb,North America,43,4840,03-Jul-2025 10:12,07/03/2025 14:01,medium,integration,chat,billing,41.9,229.3,5.0,False,True,True,False,False,False
TCK-13653,ACCT-0126,smb,EMEA,21,3254,06/02/2025 09:18,2025/06/02 10:23:51,medium,integration,email,billing,15.7,65.9,,False,True,True,True,True,True
TCK-14859,ACCT-1150,midmarket,north america,26,30492,06-Jun-2025 11:32,06/06/2025 16:45,medium,billing,chat,Integrations,59.2,313.9,3.0,False,True,True,False,False,False
TCK-15630,ACCT-1155,SMB,APAC,5,13007,08/02/2025 16:15,02-Aug-2025 21:04,medium,onboarding,email,core_support,50.4,289.2,3.0,True,True,True,False,False,False
TCK-11939,ACCT-0270,smb,EMEA,31,4349,09/27/2025 16:56,09/27/2025 20:10,high,product_bug,email,core_support,173.6,194.3,,False,False,True,False,False,False
TCK-10162,ACCT-0318,smb,APAC,30,4945,02/22/2025 09:40,2025/02/22 15:59:00,medium,product_bug,email,core_support,73.1,379.0,2.0,False,True,True,False,False,False
TCK-12928,ACCT-0445,midmarket,APAC,32,25662,2025/03/13 15:35:00,2025/03/13 21:26:12,urgent,onboarding,chat,premium_support,4.7,351.2,4.0,False,True,False,False,False,False
TCK-12077,ACCT-1371,enterprise,North America,45,68570,2025/08/27 14:59:00,29-Aug-2025 22:49,high,onBoarding,email,BILLING,3.0,3350.7,2.0,False,True,False,False,False,False
TCK-15585,ACCT-1136,smb,North America,42,7117,04-Apr-2025 13:48,04/04/2025 22:22,medium,usability,chat,premium_support,56.6,514.8,3.0,False,True,True,True,True,True
TCK-17500,ACCT-0069,smb,North America,10,4956,14-May-2025 18:55,2025/05/14 22:03:15,medium,product_bug,webform,core_support,36.9,188.3,,False,True,True,False,False,False
TCK-13164,ACCT-1091,enterprise,APAC,23,135159,03/01/2025 14:09,2025/03/01 22:18:41,medium,product_bug,chat,integrations,75.4,489.7,3.0,False,True,True,False,False,False
TCK-17156,ACCT-0433,midmarket,EMEA,37,24704,12-Aug-2025 08:09,08/12/2025 21:35,Medium,integration,email,BILLING,207.3,806.7,2.0,True,False,False,False,False,False
TCK-18545,ACCT-0748,smb,EMEA,45,4082,02/14/2025 13:34,02/14/2025 20:12,high,billing,chat,integrations,48.2,398.1,4.0,False,True,True,True,False,False
TCK-10814,ACCT-0147,midmarket,North America,42,43939,05/07/2025 11:31,05/07/2025 12:56,medium,integration,chat,core_support,16.8,85.6,3.0,False,True,True,False,False,False
TCK-13182,ACCT-0688,smb,APAC,8,5975,06/15/2025 23:08,06/16/2025 03:09,High,feature_request,chat,billing,25.4,241.9,3.0,False,True,True,True,True,True
TCK-21648,ACCT-0591,smb,APAC,10,7212,02/27/2025 15:54,02/27/2025 20:18,medium,onboarding,phone,billing,112.8,264.7,4.0,False,True,True,False,False,False
TCK-19999,ACCT-1312,midmarket,APAC,37,26594,02/01/2025 09:39,2025/02/02 00:23:51,low,integration,email,billing,1.3,884.9,4.0,False,True,True,False,False,False
TCK-11365,ACCT-0039,midmarket,EMEA,39,35682,05/09/2025 16:20,2025/05/10 04:31:43,medium,integration,email,premium_support,87.0,731.7,4.0,False,True,False,False,False,False
TCK-15792,ACCT-0995,smb,APAC,12,2994,02/17/2025 09:20,02/17/2025 22:47,medium,integration,webform,billing,372.8,807.5,3.0,False,False,False,False,False,False
TCK-16168,ACCT-0899,smb,North America,25,4289,03/17/2025 18:46,03/18/2025 04:44,medium,integration,webform,core_support,79.8,598.0,3.0,False,True,True,False,False,False
TCK-12424,ACCT-1221,enterprise,APAC,7,101924,09/17/2025 15:41,2025/09/17 18:17:47,medium,billing,chat,core_support,21.7,156.8,4.0,False,True,True,True,True,True
TCK-19796,ACCT-1029,smb,North America,15,4283,2025/04/19 02:18:00,19-Apr-2025 10:13,medium,product_bug,email ,core_support,56.6,475.0,3.0,False,True,True,False,False,False
TCK-18259,ACCT-1320,smb,North America,26,4811,2025/08/25 14:35:00,08/25/2025 18:25,urgent,feature_request,email,integrations,34.0,230.7,3.0,False,True,True,False,False,False
TCK-12371,ACCT-1244,Small Biz,North America,41,14818,14-Mar-2025 01:17,03/14/2025 04:20,low,product_bug,email,core_support,10.3,184.0,3.0,False,True,True,True,False,False
TCK-10655,ACCT-0406,midmarket,North America,37,14204,26-Jul-2025 14:33,07/26/2025 21:57,low,,email,core_support,54.7,444.4,3.0,False,True,True,False,False,False
TCK-19307,ACCT-0719,smb,North America,13,4071,22-Jun-2025 21:12,06/22/2025 23:12,medium,usability,phone,core_support,4.0,121.0,3.0,True,True,True,False,False,False
TCK-21674,ACCT-1388,smb,North America,11,4541,06/23/2025 12:31,06/23/2025 20:20,high,onboarding,chat,core_support,56.9,469.7,3.0,False,True,True,True,False,False
TCK-14946,ACCT-0282,smb,APAC,36,7350,09/11/2025 17:12,09/12/2025 03:28,medium,onboarding,chat,core_support,354.6,616.2,3.0,False,False,True,False,False,False
TCK-19087,ACCT-0651,smb,EMEA,32,6351,04/30/2025 13:52,04/30/2025 15:36,medium,integration,phone,premium_support,0.4,104.4,4.0,False,True,True,False,False,False
TCK-11948,ACCT-0143,smb,EMEA,7,5875,10/11/2025 12:24,2025/10/12 01:51:43,medium,usability,email,core_support,44.4,807.7,3.0,False,True,False,False,False,False
TCK-21435,ACCT-0026,midmarket,North America,26,24431,2025/09/04 11:11:00,09/04/2025 11:47,medium,product_bug,webform,core_support,1.3,36.4,4.0,False,True,True,False,False,False
TCK-14710,ACCT-0167,smb,North America,5,6482,2025/06/07 06:51:00,2025/06/07 22:42:08,high,usability,chat,core_support,0.5,951.1,3.0,False,True,False,False,False,False
TCK-20461,ACCT-0158,midmarket,EMEA,6,20551,07/05/2025 11:28,07/05/2025 14:40,urgent,onBoarding,chat,integrations,49.5,192.3,5.0,False,True,True,False,False,False
TCK-12695,ACCT-1105,enterprise,EMEA,23,58921,2025/09/30 13:40:00,10/01/2025 16:49,medium,integration,chat,integrations,95.7,1629.5,4.0,False,True,False,False,False,False
TCK-13437,ACCT-1202,smb,APAC,8,2706,05/25/2025 13:31,2025/05/26 02:35:04,urgent,onboarding,email,core_support,100.3,784.1,3.0,False,False,False,True,True,True
TCK-18402,ACCT-1419,smb,EMEA,25,4900,10/09/2025 19:41,10/10/2025 07:51,urgent,integration,email,integrations,137.0,731.0,4.0,False,False,False,True,True,True
TCK-19111,ACCT-1139,smb,N.A.,10,2061,01/13/2025 15:46,2025/01/13 17:27:46,medium,onboarding,email,core_support,29.0,101.8,4.0,False,True,True,True,True,True
TCK-16760,ACCT-0943,midmarket,EMEA,20,22315,10/09/2025 03:32,10/09/2025 05:50,medium,onboarding,email,billing,165.8,138.9,,False,True,True,False,False,False
TCK-11400,ACCT-0672,midmarket,North America,22,13978,06/03/2025 12:29,06/03/2025 16:46,low,integration,chat,,1.5,257.9,5.0,False,True,True,False,False,False
TCK-19550,ACCT-0413,enterprise,EMEA,44,65735,01-Aug-2025 01:16,2025/08/01 05:45:26,medium,billing,email,billing,234.4,269.4,3.0,False,False,True,False,False,False
TCK-14751,ACCT-0733,midmarket,North America,45,12900,10/03/2025 17:59,2025/10/03 19:28:11,medium,product_bug,email,BILLING,56.6,89.2,4.0,False,True,True,False,False,False
TCK-13502,ACCT-0956,smb,North America,6,4142,17-Jun-2025 15:39,17-Jun-2025 19:54,medium,integration,email,billing,11.5,255.2,3.0,False,True,True,False,False,False
TCK-13361,ACCT-0430,smb,North America,11,2184,06/03/2025 15:19,03-Jun-2025 19:47,high,billing,email,core_support,,268.8,4.0,False,True,True,False,False,False
TCK-10124,ACCT-1010,smb,North America,47,2044,03/22/2025 15:05,2025/03/22 19:25:22,medium,usability,chat,core_support,41.6,260.4,4.0,False,True,True,False,False,False
TCK-12317,ACCT-1434,midmarket,APAC,47,32419,06/22/2025 12:15,06/22/2025 21:21,low,feature_request,chat,core_support,271.9,546.4,4.0,False,True,True,False,False,False
TCK-14450,ACCT-0216,smb,North America,4,2137,09/23/2025 11:13,09/23/2025 17:10,high,product_bug,phone,integrations,166.2,357.3,3.0,False,False,True,False,False,False
TCK-14672,ACCT-1029,smb,North America,15,4283,04/16/2025 16:54,2025/04/16 20:18:30,low,onboarding,webform,billing,117.4,204.5,,False,True,True,False,False,False
TCK-19932,ACCT-0092,midmarket,APAC,43,10136,04/27/2025 14:48,2025/04/28 10:50:48,medium,usability,chat,core_support,52.6,1202.8,4.0,False,True,False,True,True,True
TCK-17084,ACCT-0911,smb,North America,37,3847,09/29/2025 09:50,2025/09/29 12:57:17,high,usability,email,core_support,17.7,187.3,4.0,False,True,True,False,False,False
TCK-11999,ACCT-0409,enterprise,North America,3,73060,01/18/2025 21:09,01/19/2025 09:55,medium,product_bug,phone,billing,2.8,766.3,4.0,True,True,False,False,False,False
TCK-11728,ACCT-0893,midmarket,North America,24,33768,10/13/2025 10:32,10/13/2025 16:47,medium,onboarding,email,integrations,1.1,375.3,4.0,False,True,True,False,False,False
TCK-18658,ACCT-0395,smb,EMEA,23,5859,03/02/2025 18:22,03-Mar-2025 08:21,high,usability,chat,,235.3,839.5,3.0,False,False,False,True,False,False
TCK-13894,ACCT-0068,midmarket,North America,23,26311,2025/01/02 17:59:00,03-Jan-2025 03:43,medium,feature_request,chat,,5.4,584.5,3.0,False,True,True,False,False,False
TCK-20977,ACCT-0461,smb,N.A.,46,4010,06/06/2025 19:13,2025/06/07 00:02:13,low,product_bug,chat,core_support,27.9,289.2,3.0,False,True,True,False,False,False
TCK-18674,ACCT-0958,smb,APAC,34,7276,2025/04/01 23:46:00,04/02/2025 11:37,high,Product_bug,chat,integrations,306.8,711.0,3.0,False,False,False,False,False,False
TCK-16953,ACCT-1014,smb,North America,19,7060,2025/02/01 17:25:00,02/01/2025 19:27,medium,billing,chat,core_support,57.4,122.0,4.0,False,True,True,True,True,True
TCK-18529,ACCT-0730,smb,EMEA,38,4546,2025/05/31 17:19:00,06/01/2025 10:30,medium,usability,email,billing,77.7,1031.8,2.0,False,True,False,False,False,False
TCK-11765,ACCT-1112,smb,North America,8,3268,08/05/2025 09:36,08/05/2025 22:25,medium,onBoarding,email,integrations,19.3,769.1,2.0,False,True,False,False,False,False
TCK-15523,ACCT-0763,smb,North America,22,3727,02/23/2025 14:03,02/24/2025 03:40,medium,product_bug,chat,core_support,76.0,817.6,4.0,False,True,False,False,False,False
TCK-12155,ACCT-0115,midmarket,EMEA,47,28721,2025/09/27 12:36:00,09/27/2025 21:28,medium,product_bug,phone,core_support,9.9,532.8,3.0,False,True,True,False,False,False
TCK-14917,ACCT-0319,ENTERPRISE,APAC,19,6076,28-Feb-2025 12:39,2025/02/28 23:49:15,medium,product_bug,email,core_support,59.8,670.3,4.0,False,True,True,True,False,False
TCK-18234,ACCT-0678,smb,EMEA,10,4778,13-Jul-2025 14:48,07/14/2025 05:28,medium,onboarding,email,billing,43.9,881.0,3.0,False,True,False,False,False,False
TCK-10745,ACCT-1396,midmarket,North America,45,22924,04-Oct-2025 12:22,10/05/2025 13:12,low,integration,chat,integrations,106.9,1490.1,,False,True,False,False,False,False
TCK-10843,ACCT-0314,enterprise,EMEA,11,96531,2025/09/03 04:50:00,09/03/2025 13:46,urgent,feature_request,chat,integrations,57.9,536.6,3.0,False,True,False,False,False,False
TCK-10642,ACCT-0072,smb,EMEA,44,6715,09-Oct-2025 01:25,2025/10/09 14:27:37,medium,usability,email,billing,77.3,782.6,,False,True,False,False,False,False
TCK-13625,ACCT-1229,enterprise,North America,4,114429,06/04/2025 08:48,06/04/2025 14:22,high,billing,email,core_support,45.2,334.6,4.0,False,True,True,False,False,False
TCK-15252,ACCT-1344,midmarket,North America,4,29217,09/10/2025 18:57,09/11/2025 00:44,high,onboarding,webForm,core_support,85.7,347.5,3.0,False,True,True,False,False,False
TCK-13848,ACCT-0547,smb,North America,32,3826,09/07/2025 17:38,08-Sep-2025 04:10,medium,onboarding,webForm,core_support,79.1,632.7,3.0,False,True,True,False,False,False
TCK-13724,ACCT-0132,smb,EMEA,16,2629,2025/05/26 09:32:00,05/26/2025 12:00,medium,onboarding,email,billing,35.9,148.3,4.0,False,True,True,False,False,False
TCK-17354,ACCT-1008,,North America,6,14223,10/01/2025 20:36,10/01/2025 23:08,high,product_bug,phone,core_support,47.5,152.8,2.0,False,True,True,True,True,True
TCK-13006,ACCT-0659,midmarket,EMEA,29,30513,2025/04/24 09:04:00,04/24/2025 20:54,high,onboarding,phone,core_support,58.5,710.6,3.0,False,True,False,True,False,False
TCK-15208,ACCT-1061,SMB,APAC,11,27064,08/13/2025 18:19,08/14/2025 14:34,medium,onboarding,phone,integrations,31.6,1215.1,3.0,False,True,False,False,False,False
TCK-14560,ACCT-0512,smb,North America,5,5038,07/04/2025 17:41,2025/07/05 02:02:16,medium,integration,chat,core_support,307.5,501.3,4.0,False,False,True,False,False,False
TCK-19039,ACCT-1264,smb,EMEA,37,7288,23-Mar-2025 10:12,03/23/2025 16:08,medium,integration,chat,billing,139.9,356.8,4.0,False,True,True,False,False,False
TCK-16679,ACCT-0875,smb,APAC,10,5095,03/29/2025 08:03,2025/03/29 20:16:45,medium,onboarding,email,premium_support,122.8,733.8,4.0,False,True,False,False,False,False
TCK-11097,ACCT-0991,midmarket,APAC,8,33952,09/25/2025 17:52,09/26/2025 02:21,low,billing,webform,premium_support,25.0,509.7,3.0,False,True,True,False,False,False
TCK-21930,ACCT-1243,midmarket,EMEA,11,14544,07/05/2025 10:16,07/05/2025 12:13,urgent,product_bug,phone,BILLING,95.7,117.3,3.0,False,False,True,False,False,False
TCK-13012,ACCT-0286,Small Biz,North America,30,7903,06/14/2025 08:54,06/14/2025 10:29,medium,usability,chat,billing,49.7,95.4,4.0,False,True,True,False,False,False
TCK-20501,ACCT-0964,smb,North America,8,4684,2025/09/28 15:01:00,09/28/2025 22:48,high,product_bug,email,billing,92.1,467.1,3.0,False,True,True,False,False,False
TCK-21162,ACCT-1288,Small Biz,North America,24,8444,07/21/2025 15:06,07/21/2025 23:02,high,feature_request,webform,core_support,85.3,476.4,4.0,False,True,True,False,False,False
TCK-10343,ACCT-0493,smb,North America,42,7706,10/13/2025 18:43,2025/10/13 22:08:03,low,product_bug,email,core_support,116.1,205.1,3.0,False,True,True,False,False,False
TCK-10862,ACCT-0718,enterprise,North America,37,182063,08/26/2025 07:59,2025/08/26 14:42:21,medium,feature_request,email,integrations,117.8,403.4,2.0,False,True,True,False,False,False
TCK-19572,ACCT-1157,smb,N.A.,44,7192,2025/07/29 06:22:00,07/29/2025 09:26,,product_bug,email,integrations,93.9,184.1,2.0,False,True,True,False,False,False
TCK-12340,ACCT-0294,smb,North America,3,1862,02/13/2025 08:08,02/13/2025 22:17,urgent,product_bug,email,integrations,35.4,849.3,3.0,False,True,False,True,False,False
TCK-10403,ACCT-1423,smb,North America,43,3017,02/08/2025 16:44,02/08/2025 22:06,medium,product_bug,chat,core_support,131.8,322.4,3.0,False,True,True,False,False,False
TCK-13771,ACCT-0816,smb,EMEA,38,2773,02-Jun-2025 08:22,2025/06/02 10:48:47,medium,product_bug,chat,premium_support,4.9,146.8,3.0,True,True,True,False,False,False
TCK-17603,ACCT-1223,smb,EMEA,39,4055,2025/04/11 08:16:00,04/11/2025 14:03,urgent,product_bug,chat,core_support,13.3,347.6,3.0,False,True,False,True,True,True
TCK-13670,ACCT-1319,smb,North America,42,2283,2025/06/30 18:52:00,06/30/2025 23:20,medium,billing,email,core_support,29.3,268.1,4.0,False,True,True,False,False,False
TCK-12749,ACCT-0360,smb,north america,30,2426,08/02/2025 13:09,08/03/2025 02:03,medium,billing,Email,integrations,55.5,774.1,2.0,False,True,False,False,False,False
TCK-19623,ACCT-0389,midmarket,EMEA,5,43037,10-Sep-2025 10:46,10-Sep-2025 14:02,high,product_bug,chat,billing,9.8,196.2,4.0,False,True,True,False,False,False
TCK-21236,ACCT-0249,enterprise,APAC,22,89544,05/21/2025 05:10,05/21/2025 11:58,medium,usability,email,core_support,101.3,408.6,4.0,False,True,True,False,False,False
TCK-20315,ACCT-0321,smb,North America,43,5402,03/03/2025 13:42,03/03/2025 21:59,low,integration,webform,,48.6,497.0,4.0,False,True,False,False,False,False
TCK-12149,ACCT-0934,smb,EMEA,15,4149,2025/07/15 20:28:00,07/16/2025 06:56,medium,onboarding,email,integrations,17.7,628.9,3.0,True,True,True,False,False,False
TCK-11794,ACCT-0568,smb,North America,44,2885,05/14/2025 19:17,05/15/2025 10:32,medium,product_bug,webform,core_support,114.8,915.9,3.0,False,True,False,False,False,False
TCK-14270,ACCT-1017,smb,North America,3,7157,08/04/2025 08:18,2025/08/04 20:01:45,medium,billing,chat,core_support,91.1,703.8,3.0,False,True,True,True,False,False
TCK-11973,ACCT-0532,enterprise,North America,18,107668,09/10/2025 12:14,2025/09/10 19:50:35,medium,product_bug,CHAT,billing,18.4,456.6,4.0,False,True,True,False,False,False
TCK-12582,ACCT-1232,smb,EMEA,32,4495,27-Apr-2025 17:37,2025/04/28 03:12:21,high,onboarding,chat,core_support,50.4,575.4,4.0,False,True,False,False,False,False
TCK-15504,ACCT-1161,midmarket,north america,42,36363,14-Apr-2025 18:24,2025/04/14 20:06:56,high,product_bug,chat,billing,5.7,102.9,3.0,False,True,True,False,False,False
TCK-15640,ACCT-0577,smb,North America,33,8033,02/04/2025 20:35,02/05/2025 08:13,medium,feature_request,chat,integrations,0.9,698.2,3.0,False,True,True,True,True,True
TCK-16166,ACCT-0778,midmarket,EMEA,25,38094,03/14/2025 07:44,03/14/2025 10:34,low,integration,email,integrations,109.2,170.7,3.0,False,True,True,True,True,True
TCK-21446,ACCT-1321,smb,APAC,19,6542,08/03/2025 12:08,08/03/2025 18:47,medium,Bug,webform,core_support,135.5,400.0,4.0,False,True,True,False,False,False
TCK-11541,ACCT-0702,smb,North America,29,4287,2025/01/14 11:59:00,2025/01/15 03:35:56,Medium,Usability,phone,core_support,267.5,936.9,2.0,False,False,False,False,False,False
TCK-12858,ACCT-0925,smb,North America,20,5087,05/20/2025 19:49,2025/05/21 09:14:44,high,product_bug,email,core_support,161.0,805.7,4.0,True,False,False,False,False,False
TCK-15791,ACCT-0656,Small Biz,North America,30,6342,2025/07/14 08:49:00,2025/07/14 14:27:05,low,billing,chat,Core Support,283.2,338.1,4.0,False,True,True,False,False,False
TCK-21806,ACCT-0145,smb,North America,18,2938,10/14/2025 11:14,10/14/2025 23:56,medium,usability,chat,billing,36.4,762.9,3.0,False,True,False,False,False,False
TCK-20869,ACCT-0644,smb,North America,25,4545,2025/01/27 08:04:00,2025/01/27 12:26:40,medium,usability,chat,billing,26.5,262.7,3.0,False,True,True,False,False,False
